,abiturient_id,add_time,name,true,eduform_id,fintype_id,ex_1,ex_2,ex_3,point_1,point_2,point_3
244,202100811,2021-06-27,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,62,78,88.0
245,202100389,2021-06-27,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,72,74,92.0
246,202100389,2021-06-27,"Стрелково-пушечное, артиллерийское и ракетное оружие",0,1,1,Математика,Физика,Русский язык,72,74,92.0
247,202100389,2021-06-27,"Проектирование, производство и эксплуатация ракет и ракетно-космических комплексов",0,1,1,Математика,Физика,Русский язык,72,74,92.0
248,202100389,2021-06-27,Двигатели летательных аппаратов,0,1,1,Математика,Физика,Русский язык,72,74,92.0
249,202100389,2021-06-27,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,72,74,92.0
250,202100874,2021-06-27,Радиоэлектронные системы и комплексы,0,1,1,Математика,Физика,Русский язык,50,66,78.0
251,202100874,2021-06-27,Оптотехника,0,1,1,Математика,Физика,Русский язык,50,66,78.0
252,202100874,2021-06-27,Лазерная техника и лазерные технологии,0,1,1,Математика,Физика,Русский язык,50,66,78.0
253,202100874,2021-06-27,Энергетическое машиностроение,0,1,1,Математика,Физика,Русский язык,50,66,78.0
254,202100874,2021-06-27,Теплоэнергетика и теплотехника,0,1,1,Математика,Физика,Русский язык,50,66,78.0
255,202100682,2021-06-27,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,45,48,69.0
256,202100844,2021-06-27,Ракетные комплексы и космонавтика,0,1,1,Математика,Физика,Русский язык,70,61,78.0
257,202100844,2021-06-27,Технологические машины и оборудование,0,1,1,Математика,Физика,Русский язык,70,61,78.0
258,202100844,2021-06-27,Машиностроение,0,1,1,Математика,Физика,Русский язык,70,61,78.0
259,202100844,2021-06-27,Проектирование авиационных и ракетных двигателей,0,1,1,Математика,Физика,Русский язык,70,61,78.0
