,abiturient_id,spec_id,status,predmet_1,predmet_2,predmet_3,predmet_1_bal,predmet_2_bal,predmet_3_bal,edu_form,fin_type,sum_bal
8345,202103073,16,0,Математика,Физика,Русский язык,84,89,80,1,1,262
8346,202103073,5,0,Математика,Физика,Русский язык,84,89,80,1,1,262
8347,202105068,19,0,Математика,Физика,Русский язык,68,53,72,1,1,174
8348,202105068,32,0,Математика,Физика,Русский язык,68,53,72,1,1,174
8349,202105068,33,0,Математика,Физика,Русский язык,68,53,72,1,1,174
8350,202105068,30,1,Математика,Физика,Русский язык,68,53,72,1,1,174
8351,202105068,31,0,Математика,Физика,Русский язык,68,53,72,1,1,174
8352,202100617,34,0,Математика,Физика,Русский язык,72,59,78,1,1,190
8353,202100617,33,0,Математика,Физика,Русский язык,72,59,78,1,1,190
8354,202100617,20,0,Математика,Физика,Русский язык,72,59,78,1,1,190
8355,202103425,23,0,Математика,Обществознание,Русский язык,74,76,78,1,2,226
8356,202103425,24,0,Математика,Обществознание,Русский язык,74,76,78,1,2,226
8357,202103425,25,0,Математика,Обществознание,Русский язык,74,76,78,1,2,226
8358,202104854,3,0,Математика,Информатика и ИКТ,Русский язык,80,95,88,1,1,270
8359,202104854,1,0,Математика,Информатика и ИКТ,Русский язык,80,95,88,1,1,270
8360,202104854,2,0,Математика,Информатика и ИКТ,Русский язык,80,95,88,1,1,270
8361,202104694,16,0,Математика,Физика,Русский язык,74,78,76,1,1,230
8362,202104694,5,0,Математика,Физика,Русский язык,74,78,76,1,1,230
8363,202104694,9,0,Математика,Физика,Русский язык,74,78,76,1,1,230
8364,202104696,15,0,Математика,Физика,Русский язык,78,76,88,1,1,230
8365,202104696,10,0,Математика,Физика,Русский язык,78,76,88,1,1,230
8366,202104696,6,0,Математика,Физика,Русский язык,78,76,88,1,1,230
8367,202104696,8,0,Математика,Физика,Русский язык,78,76,88,1,1,230
8368,202104696,18,0,Математика,Физика,Русский язык,78,76,88,1,1,230
8369,202102967,2,0,Математика,Информатика и ИКТ,Русский язык,45,63,76,1,1,171
8370,202102967,3,0,Математика,Информатика и ИКТ,Русский язык,45,63,76,1,1,171
8371,202103514,31,0,Математика,Физика,Русский язык,74,66,76,1,1,206
8372,202103514,30,0,Математика,Физика,Русский язык,74,66,76,1,1,206
8373,202103514,11,0,Математика,Физика,Русский язык,74,66,76,1,1,206
8374,202100251,30,0,Математика,Физика,Русский язык,56,57,71,1,1,170
8375,202100251,37,0,Математика,Физика,Русский язык,56,57,71,1,1,170
8376,202100251,13,0,Математика,Физика,Русский язык,56,57,71,1,1,170
8377,202100251,27,0,Математика,Физика,Русский язык,56,57,71,1,1,170
8378,202102567,20,0,Математика,Физика,Русский язык,76,76,76,1,1,228
8379,202102567,33,0,Математика,Физика,Русский язык,76,76,76,1,1,228
8380,202102567,10,0,Математика,Физика,Русский язык,76,76,76,1,1,228
8381,202102567,18,0,Математика,Физика,Русский язык,76,76,76,1,1,228
8382,202105031,1,1,Математика,Информатика и ИКТ,Русский язык,84,85,84,1,1,254
8383,202105031,2,0,Математика,Информатика и ИКТ,Русский язык,84,85,84,1,1,254
8384,202105031,3,0,Математика,Информатика и ИКТ,Русский язык,84,85,84,1,1,254
8385,202105031,7,0,Математика,Информатика и ИКТ,Русский язык,84,85,84,1,1,254
8386,202104191,32,0,Математика,Физика,Русский язык,82,72,72,1,1,226
8387,202104191,33,0,Математика,Физика,Русский язык,82,72,72,1,1,226
8388,202104191,34,0,Математика,Физика,Русский язык,82,72,72,1,1,226
8389,202104191,37,0,Математика,Физика,Русский язык,82,72,72,1,1,226
8390,202104130,1,0,Математика,Информатика и ИКТ,Русский язык,62,60,86,1,1,182
8391,202104130,2,0,Математика,Информатика и ИКТ,Русский язык,62,60,86,1,1,182
8392,202104130,3,0,Математика,Информатика и ИКТ,Русский язык,62,60,86,1,1,182
8393,202105004,17,0,Математика,Информатика и ИКТ,Русский язык,33,60,71,1,2,153
8394,202102729,62,0,Русский язык,Обществознание,Иностранный язык,80,55,92,2,2,190
8395,202102729,62,0,Русский язык,Обществознание,Иностранный язык,80,55,92,1,2,190
8396,202102729,39,0,Иностранный язык,Обществознание,Русский язык,92,55,80,1,2,202
8397,202102391,2,1,Математика,Информатика и ИКТ,Русский язык,70,60,53,1,2,190
8398,202102391,3,0,Математика,Информатика и ИКТ,Русский язык,70,60,53,1,2,190
8399,202102391,1,0,Математика,Информатика и ИКТ,Русский язык,70,60,53,1,2,190
8400,202102753,35,0,Математика,Информатика и ИКТ,Русский язык,45,60,61,1,1,165
8401,202102753,36,0,Математика,Информатика и ИКТ,Русский язык,45,60,61,1,1,165
8402,202102753,4,0,Математика,Информатика и ИКТ,Русский язык,45,60,61,1,1,165
8403,202100764,16,0,Математика,Физика,Русский язык,68,54,80,1,1,176
8404,202100764,11,0,Математика,Физика,Русский язык,68,54,80,1,1,176
8405,202100764,15,0,Математика,Физика,Русский язык,68,54,80,1,1,176
8406,202102909,38,0,Математика,Биология,Русский язык,50,61,82,1,2,172
8407,202103197,3,0,Математика,Информатика и ИКТ,Русский язык,74,90,86,1,1,254
8408,202103197,2,0,Математика,Информатика и ИКТ,Русский язык,74,90,86,1,1,254
8409,202103197,1,0,Математика,Информатика и ИКТ,Русский язык,74,90,86,1,1,254
8410,202105048,1,0,Математика,Информатика и ИКТ,Русский язык,82,75,92,1,1,232
8411,202105048,3,0,Математика,Информатика и ИКТ,Русский язык,82,75,92,1,1,232
8412,202105048,2,0,Математика,Информатика и ИКТ,Русский язык,82,75,92,1,1,232
8413,202105048,36,0,Математика,Информатика и ИКТ,Русский язык,82,75,92,1,1,232
8414,202105048,37,0,Математика,Физика,Русский язык,82,52,92,1,1,186
8415,202103774,4,1,Математика,Информатика и ИКТ,Русский язык,50,75,86,1,1,200
8416,202103774,35,0,Математика,Информатика и ИКТ,Русский язык,50,75,86,1,1,200
8417,202103774,36,0,Математика,Информатика и ИКТ,Русский язык,50,75,86,1,1,200
8418,202104927,2,0,Математика,Информатика и ИКТ,Русский язык,68,60,64,1,1,188
8419,202104927,1,0,Математика,Информатика и ИКТ,Русский язык,68,60,64,1,1,188
8420,202103938,3,0,Математика,Информатика и ИКТ,Русский язык,76,78,92,1,1,232
8421,202103938,2,0,Математика,Информатика и ИКТ,Русский язык,76,78,92,1,1,232
8422,202103938,36,0,Математика,Информатика и ИКТ,Русский язык,76,78,92,1,1,232
8423,202103938,1,1,Математика,Информатика и ИКТ,Русский язык,76,78,92,1,1,232
8424,202101342,20,0,Математика,Физика,Русский язык,84,72,88,1,1,228
8425,202101342,9,0,Математика,Физика,Русский язык,84,72,88,1,1,228
8426,202101342,34,0,Математика,Физика,Русский язык,84,72,88,1,1,228
8427,202101342,32,0,Математика,Физика,Русский язык,84,72,88,1,1,228
8428,202101342,33,0,Математика,Физика,Русский язык,84,72,88,1,1,228
8429,202103953,2,0,Математика,Информатика и ИКТ,Русский язык,62,45,48,1,1,152
8430,202103953,3,0,Математика,Информатика и ИКТ,Русский язык,62,45,48,1,1,152
